iter	Passed	Remaining
847	26686	4783
848	26714	4751
849	26752	4720
850	26788	4690
851	26824	4659
852	26863	4629
853	26901	4599
854	26927	4566
855	26955	4534
856	26987	4503
857	27017	4471
858	27047	4439
859	27075	4407
860	27099	4374
861	27128	4343
862	27152	4310
863	27178	4278
864	27206	4246
865	27230	4213
866	27258	4181
867	27285	4149
868	27312	4117
869	27342	4085
870	27366	4053
871	27394	4021
872	27419	3988
873	27445	3956
874	27491	3927
875	27519	3895
876	27545	3863
877	27573	3831
878	27599	3799
879	27624	3767
880	27652	3735
881	27676	3702
882	27704	3670
883	27729	3638
884	27754	3606
885	27782	3574
886	27808	3542
887	27835	3510
888	27862	3478
889	27889	3447
890	27914	3414
891	27938	3382
892	27963	3350
893	27990	3318
894	28014	3286
895	28040	3254
896	28067	3222
897	28092	3190
898	28116	3158
899	28149	3127
900	28174	3095
901	28198	3063
902	28223	3031
903	28248	2999
904	28272	2967
905	28297	2935
906	28322	2904
907	28346	2872
908	28369	2840
909	28393	2808
910	28417	2776
911	28441	2744
912	28465	2712
913	28491	2680
914	28516	2649
915	28539	2617
916	28563	2585
917	28587	2553
918	28612	2521
919	28636	2490
920	28660	2458
921	28684	2426
922	28709	2395
923	28732	2363
924	28756	2331
925	28780	2299
926	28805	2268
927	28830	2236
928	28854	2205
929	28878	2173
930	28903	2142
931	28926	2110
932	28950	2078
933	28974	2047
934	29003	2016
935	29027	1984
936	29052	1953
937	29076	1921
938	29102	1890
939	29126	1859
940	29150	1827
941	29175	1796
942	29199	1764
943	29223	1733
944	29247	1702
945	29271	1670
946	29296	1639
947	29319	1608
948	29343	1576
949	29367	1545
950	29391	1514
951	29415	1483
952	29440	1451
953	29464	1420
954	29489	1389
955	29513	1358
956	29538	1327
957	29562	1296
958	29586	1264
959	29611	1233
960	29635	1202
961	29659	1171
962	29685	1140
963	29709	1109
964	29733	1078
965	29758	1047
966	29782	1016
967	29806	985
968	29830	954
969	29854	923
970	29878	892
971	29907	861
972	29935	830
973	29962	799
974	29995	769
975	30022	738
976	30048	707
977	30075	676
978	30102	645
979	30128	614
980	30155	584
981	30182	553
982	30209	522
983	30235	491
984	30262	460
