iter	Passed	Remaining
728	31846	11838
729	31887	11794
730	31929	11749
731	31970	11704
732	32011	11660
733	32052	11615
734	32093	11571
735	32136	11527
736	32177	11482
737	32217	11437
738	32259	11393
739	32302	11349
740	32344	11305
741	32386	11261
742	32427	11216
743	32468	11171
744	32509	11127
745	32550	11082
746	32591	11038
747	32632	10993
748	32679	10951
749	32721	10907
750	32762	10862
751	32803	10818
752	32845	10773
753	32886	10729
754	32928	10685
755	32969	10641
756	33010	10596
757	33052	10552
758	33093	10507
759	33134	10463
760	33175	10419
761	33216	10374
762	33259	10330
763	33301	10286
764	33343	10242
765	33383	10198
766	33425	10153
767	33465	10109
768	33506	10065
769	33552	10022
770	33595	9978
771	33637	9934
772	33685	9891
773	33726	9847
774	33768	9803
775	33809	9759
776	33850	9715
777	33891	9670
778	33932	9626
779	33974	9582
780	34015	9538
781	34056	9494
782	34097	9449
783	34139	9405
784	34180	9361
785	34221	9317
786	34263	9273
787	34304	9229
788	34346	9185
789	34387	9141
790	34429	9097
791	34470	9052
792	34511	9008
793	34552	8964
794	34594	8920
795	34637	8876
796	34684	8834
797	34726	8790
798	34767	8746
799	34808	8702
800	34850	8658
801	34891	8614
802	34933	8570
803	34974	8526
804	35015	8482
805	35060	8438
806	35110	8397
807	35152	8352
808	35194	8309
809	35235	8265
810	35277	8221
811	35318	8177
812	35360	8133
813	35401	8089
814	35442	8045
815	35482	8000
816	35523	7956
817	35565	7913
818	35609	7869
819	35656	7827
820	35701	7783
821	35742	7739
822	35785	7696
823	35826	7652
824	35867	7608
825	35908	7564
826	35949	7520
827	35990	7476
828	36031	7432
829	36072	7388
830	36115	7344
831	36156	7300
832	36198	7257
833	36240	7213
834	36283	7169
835	36324	7125
836	36366	7082
837	36407	7038
838	36450	6994
839	36490	6950
840	36532	6906
841	36574	6863
842	36620	6820
843	36667	6777
844	36709	6733
845	36750	6689
846	36793	6646
847	36834	6602
848	36875	6558
849	36914	6514
850	36956	6470
851	36999	6427
852	37040	6383
853	37083	6339
854	37124	6296
855	37165	6252
856	37207	6208
857	37248	6164
858	37289	6120
859	37330	6077
860	37371	6033
861	37414	5989
862	37455	5946
863	37497	5902
864	37539	5858
865	37580	5815
866	37627	5772
867	37672	5729
868	37713	5685
869	37755	5641
870	37796	5597
871	37837	5554
872	37882	5510
873	37923	5467
874	37964	5423
875	38005	5379
876	38047	5336
877	38088	5292
878	38130	5248
879	38171	5205
880	38212	5161
881	38253	5117
882	38294	5074
883	38335	5030
884	38377	4986
885	38417	4943
886	38458	4899
887	38499	4855
888	38541	4812
889	38582	4768
890	38627	4725
891	38672	4682
892	38713	4638
893	38754	4595
894	38796	4551
895	38838	4508
896	38881	4464
897	38922	4421
898	38962	4377
899	39003	4333
900	39045	4290
901	39087	4246
902	39132	4203
903	39173	4160
904	39215	4116
905	39267	4074
906	39309	4030
907	39350	3987
908	39391	3943
909	39433	3899
910	39474	3856
911	39517	3813
912	39558	3769
913	39605	3726
914	39647	3683
915	39688	3639
916	39730	3596
917	39771	3552
918	39812	3509
919	39853	3465
920	39894	3421
921	39934	3378
922	39976	3334
923	40017	3291
924	40057	3247
925	40098	3204
926	40139	3160
